HORA, PI0102, FC0104, FC0105, FC0108, TI0201, TC0202, TI0203, TI0204, TI0205, TI0210, TI0211, TI0212, TC0213, PI0214, PI0215, PI0216, FI0219, LC0301, PI0302, FI0446, FC0501, TC0508, PI0509, TC0510, PI0511, TC0512, TI0513, FC0619, FC0629, PI0640,,
1,-24.54,-0.89,0.01,0.47,112.35,122.14,100.57,103.26,90.5,19.98,22.2,18.15,17.41,-15.48,-17.2,-15.38,35.85,64.27,0.1,11.32,0.02,23.63,-18.45,23.3,-17.6,22.14,-16.89,-14.92,-0.79,0.18,,
2,-21.7,-0.89,0,0.47,134.38,139.39,103.55,86.88,92.73,20.3,21.42,18.24,17.26,-12.64,-14.35,-12.53,36.1,64.99,0.1,11.41,0.02,23.96,-15.57,23.77,-14.76,22.37,-14.44,-14.93,-0.79,-0.35,,
3,-19.5,-0.89,0,0.47,132.6,139.39,105.33,111.77,96.06,20.22,21.24,18.15,17.09,-10.43,-12.14,-10.32,36.5,65.76,0.1,11.45,0.02,23.99,-13.33,23.85,-12.53,22.47,-12.37,-14.93,-0.79,-0.64,,
4,-17.93,-0.89,0,0.48,131.22,139.22,106.65,76.76,98.86,20.38,21.24,18.12,17.16,-8.84,-10.56,-8.74,36.25,66.57,0.1,11.44,0.02,23.92,-11.73,23.74,-10.95,22.48,-10.77,-14.94,-0.81,-0.89,,
5,-16.4,-0.89,0,0.48,130.16,139.11,107.54,89.25,100.92,20.6,21.25,18.17,16.95,-7.33,-9.05,-7.24,36.21,67.35,0.1,11.49,0.02,24.21,-10.15,24.08,-9.44,22.73,-9.61,-14.95,-0.82,-1.17,,
6,-15.04,-0.89,0,0.48,129.38,138.5,108.48,102.8,102.5,20.02,21.25,18.19,16.84,-5.99,-7.72,-5.9,35.99,68.09,0.1,11.25,0.02,25.13,-8.83,24.71,-8.07,23.02,-8.48,-14.96,-0.82,-0.79,,
7,-14.39,-0.9,0,0.48,128.67,138.24,108.77,50.1,103.74,19.71,21.26,18.06,16.63,-5.25,-6.98,-5.15,35.16,68.88,0.1,11.27,0.01,25.82,-8.26,24.44,-7.32,22.85,-7.23,-14.99,-0.82,-0.03,,
8,-13.74,-0.9,0.01,0.48,127.64,137.63,109.45,105.31,104.25,20.85,21.28,18.24,16.43,-4.62,-6.34,-4.5,34.73,69.67,0.11,11.14,0.02,25.12,-7.64,23.96,-6.72,22.7,-6.54,-14.99,-0.82,0.79,,
9,-12.41,-0.9,0,0.49,125.73,137.49,109.46,102.34,104.86,23.7,22.23,19.62,16.75,-3.37,-5.06,-3.24,35.18,68.93,0.1,10.96,0.03,25.66,-6.35,24.36,-5.58,22.92,-5.73,-14.98,-0.82,2.09,,
10,-11.34,-0.89,-0.01,0.47,120.35,131.71,107.44,107.76,103.24,27.68,23.36,22.19,17.38,-2.5,-4.12,-2.31,36.94,57.33,0.09,10.94,0.04,26.22,-5.23,25.68,-4.86,23.76,-6.39,-14.94,-0.82,2.54,,
11,-8.9,-0.89,-0.01,0.44,124.43,135.93,109.23,108.56,103.3,29.36,25.18,24.19,18.17,-0.19,-1.76,0.03,38.73,57.91,0.12,5.97,0.05,27.46,-2.77,27.94,-2.7,25.2,-5.75,-14.9,-0.82,2.83,,
12,-7.94,-0.88,-0.02,0.43,123.2,135.27,109.44,91.81,103.96,26.46,26.05,23.86,19.04,0.74,-0.81,1,40.44,58.63,0.12,2.9,0.05,27.93,-1.89,28.57,-1.7,25.82,-4.5,-14.87,-0.82,3.28,,
13,-9.76,-0.89,0,0.43,121.17,134.15,108.54,92.09,103.95,22.65,25.38,20.56,18.82,-0.73,-2.38,-0.54,38.87,59.48,0.11,10.92,0.04,26.54,-3.69,26.66,-3.02,24.95,-3.82,-14.88,-0.81,2.36,,
14,-10.21,-0.89,0,0.45,119.46,133.13,108.51,107.63,103.9,23.23,25.1,20.58,18.37,-1.16,-2.81,-0.97,37.56,60.16,0.12,10.74,0.04,25.91,-4.34,25.29,-3.51,24.23,-3.76,-14.9,-0.8,2,,
15,-11.06,-0.89,0,0.46,118.22,131.95,107.91,109.27,103.91,20.89,24.44,19.42,18.28,-2.04,-3.7,-1.87,36.81,60.91,0.11,10.81,0.03,25.51,-5.18,24.86,-4.23,23.88,-4.13,-14.91,-0.79,1.15,,
16,-11.93,-0.9,0,0.48,116.48,130.9,107.56,95.08,103.9,19.44,23.86,18.53,18.07,-2.83,-4.54,-2.7,35.59,61.65,0.11,11.08,0.02,24.9,-6.11,24.02,-4.98,23.3,-4.33,-14.94,-0.79,0.37,,
17,-12.72,-0.9,0,0.48,115.44,130.1,107.54,113.18,103.32,19.25,23.21,18.01,17.54,-3.52,-5.27,-3.43,34.74,62.37,0.11,11.11,0.02,24.27,-6.84,23.3,-5.67,22.75,-4.38,-14.98,-0.8,0.38,,
18,-12.89,-0.9,0,0.47,114.2,128.96,106.89,62.96,102.96,18.75,23.25,17.97,17.3,-3.68,-5.44,-3.6,34.34,63.06,0.11,11.09,0.02,24.09,-7.02,22.85,-5.83,22.36,-4.4,-14.99,-0.81,0.53,,
19,-13.07,-0.9,0,0.48,112.91,128.01,106.1,91.68,102.74,18.8,23.23,17.9,17.19,-3.84,-5.61,-3.76,33.87,62.77,0.1,11.21,0.01,23.83,-7.22,22.61,-6.01,22.13,-4.44,-15,-0.82,0.84,,
20,-12.58,-0.9,0,0.47,111.86,127.01,105.62,110.74,101.96,19.62,23.2,18.01,17.07,-3.39,-5.16,-3.31,33.85,61.08,0.11,11.01,0.01,24.07,-6.7,22.84,-5.55,22.24,-4.39,-15.01,-0.82,1.34,,
21,-12.34,-0.9,0,0.47,110.96,126.22,105.47,65.53,101.91,19.79,23.19,18.03,16.99,-3.15,-4.91,-3.07,33.86,61.69,0.11,10.86,0.02,23.85,-6.4,23.02,-5.3,22.38,-4.21,-15,-0.82,1.92,,
22,-12.21,-0.9,0,0.47,109.9,125.24,104.67,110.76,101.02,19.5,23.2,17.98,16.78,-3,-4.77,-2.92,33.51,62.31,0.11,10.85,0.02,23.72,-6.3,22.82,-5.16,22.26,-3.85,-15,-0.82,2.38,,
23,-11.79,-0.9,0,0.47,108.86,124.28,104.43,108.77,100.94,19.99,23.17,18.01,16.6,-2.61,-4.38,-2.52,33.31,62.93,0.11,10.98,0.02,23.84,-5.87,22.83,-4.76,22.24,-3.53,-15.01,-0.81,2.41,,
0,-13.24,-0.9,0,0.47,107.86,123.26,103.69,109.87,100.07,19.68,23.16,18.03,16.6,-4.04,-5.8,-3.96,33.79,63.59,0.11,10.9,0.02,23.54,-7.3,22.92,-6.2,22.32,-5.08,-15,-0.81,2.28,,
1,-13.63,-0.9,0,0.47,107.16,122.52,103.31,109.13,99.99,19.69,23.15,17.96,16.45,-4.41,-6.17,-4.33,33.78,64.25,0.11,10.87,0.02,23.47,-7.68,22.81,-6.56,22.24,-5.31,-15.01,-0.81,1.86,,
2,-13.37,-0.9,0,0.47,105.95,121.48,102.75,108.02,99.11,19.65,23.16,17.91,16.15,-4.12,-5.89,-4.05,33.7,64.9,0.11,11.03,0.02,23.56,-7.39,22.74,-6.27,22.2,-4.99,-15.01,-0.81,1.35,,
3,-13.02,-0.9,0,0.48,104.82,120.44,101.86,107.08,99.08,19.49,23.16,17.85,15.97,-3.75,-5.53,-3.68,34.06,65.55,0.11,10.91,0.02,23.61,-7.01,22.73,-5.88,22.23,-4.72,-15.02,-0.8,0.83,,
4,-12.6,-0.9,0,0.47,104,119.44,101.73,107.31,98.18,20.4,23.15,17.84,15.88,-3.34,-5.12,-3.27,33.58,66.17,0.11,10.82,0.02,23.75,-6.53,22.94,-5.48,22.41,-4.6,-15.02,-0.79,0.53,,
5,-12.36,-0.9,0,0.48,103.11,118.75,100.84,109.63,97.85,20.41,23.15,17.88,15.82,-3.13,-4.89,-3.06,33.96,66.79,0.11,10.74,0.02,23.14,-6.2,23.13,-5.26,22.75,-4.6,-15.02,-0.79,0.49,,
6,-12.1,-0.9,0,0.48,102.17,117.72,100.41,105.3,97.22,20.39,23.17,17.86,15.82,-2.88,-4.63,-2.8,33.98,67.42,0.11,10.92,0.02,23.08,-5.88,23.19,-4.98,22.88,-4.35,-15.02,-0.8,0.67,,
7,-11.59,-0.9,0,0.48,101.19,117.11,99.94,103.35,96.82,21.43,23.19,17.89,15.8,-2.38,-4.14,-2.3,33.78,68.03,0.11,10.9,0.02,23.35,-5.38,23.35,-4.51,23.03,-4.02,-15.02,-0.82,1.08,,
8,-10.98,-0.9,0,0.48,100.3,116.45,99.44,103.34,96.3,22.81,23.2,18.47,16.07,-1.78,-3.52,-1.68,33.75,68.7,0.11,10.12,0.02,23.48,-4.81,23.56,-4,23.2,-3.66,-15.02,-0.82,1.91,,
9,-10.2,-0.9,0,0.47,99.75,115.51,98.99,103.34,95.91,23.63,23.73,19.15,16.62,-1.04,-2.73,-0.91,34.64,69.57,0.12,10.18,0.03,23.79,-4.02,23.92,-3.3,23.45,-3.26,-15,-0.82,2.37,,
10,-9.4,-0.9,-0.01,0.47,99.02,114.69,98.4,105.15,95.36,24.53,24.16,19.98,17.12,-0.29,-1.95,-0.13,35.48,55.2,0.03,10.34,0.03,24.26,-3.26,24.48,-2.58,23.75,-2.85,-14.98,-0.82,2.6,,
11,-8.66,-0.9,-0.01,0.48,98.2,113.96,98.03,109.89,94.98,25.28,25.02,20.53,17.22,0.41,-1.23,0.6,36.26,58.18,0.12,10.51,0.04,24.74,-2.6,24.86,-1.93,23.93,-2.35,-14.95,-0.82,2.84,,
12,-7.96,-0.9,-0.01,0.5,97.57,113.29,97.26,109.24,94.4,25.59,25.09,21.28,17.48,1.06,-0.55,1.27,37.37,58.74,0.12,10.73,0.04,24.96,-1.94,25.12,-1.33,24.13,-1.91,-14.93,-0.82,3.13,,
13,-7.14,-0.9,-0.01,0.49,96.74,112.61,96.47,104.13,93.64,25.12,25.56,21.56,17.93,1.78,0.16,2,38.55,59.48,0.13,10.63,0.04,26.12,-1.25,25.87,-0.62,24.52,-1.75,-14.91,-0.82,3.16,,
14,-7.15,-0.89,-0.01,0.48,96.1,111.52,96.12,96.1,93.36,23.61,26.02,21.17,18.18,1.77,0.16,1.99,38.88,60.32,0.13,10.39,0.04,26.36,-1.24,26.16,-0.54,24.75,-1.64,-14.9,-0.81,2.27,,
15,-7.98,-0.9,-0.01,0.48,95.02,110.79,95.26,96.19,92.5,22.48,25.12,20.06,18.15,1.04,-0.62,1.22,37.78,61.22,0.12,10.34,0.03,25.72,-2.09,25.35,-1.23,24.33,-1.68,-14.91,-0.81,1.52,,
16,-9.19,-0.9,0,0.49,94.19,110,94.38,98.31,91.83,20.95,25.12,18.96,17.92,-0.05,-1.75,0.08,36.61,62.16,0.12,10.36,0.03,24.97,-3.23,24.27,-2.27,23.71,-1.69,-14.93,-0.81,1.04,,
17,-9.94,-0.9,0,0.49,92.74,108.99,93.78,96.33,91.25,19.86,24.27,18.32,17.42,-0.76,-2.49,-0.67,35.46,63.06,0.12,10.38,0.02,24.43,-3.97,23.4,-2.94,23.16,-1.9,-14.95,-0.8,0.37,,
18,-10.52,-0.9,0,0.48,91.69,108.03,93.26,96.01,90.6,19.68,24.19,18,17.26,-1.29,-3.04,-1.21,34.69,63.91,0.11,10.53,0.02,23.87,-4.47,22.83,-3.46,22.78,-2.11,-14.97,-0.79,0.21,,
19,-10.55,-0.9,0,0.48,90.95,107.22,92.29,95.97,90.13,19.75,23.24,17.97,17.15,-1.3,-3.06,-1.22,34.14,64.69,0.11,10.86,0.02,24.11,-4.54,22.68,-3.47,22.52,-2.1,-14.99,-0.79,0.35,,
20,-10.62,-0.9,0,0.48,90.04,106.22,91.93,96.63,89.58,19.9,23.18,17.94,16.99,-1.34,-3.11,-1.28,33.86,65.44,0.11,10.72,0.02,24.03,-4.55,22.66,-3.52,22.39,-2.14,-14.99,-0.81,0.71,,
21,-10.32,-0.9,0,0.48,89.14,105.37,91.3,106.84,88.68,19.78,23.18,17.97,16.76,-1.09,-2.84,-1.01,33.42,66.19,0.11,10.76,0.02,24.05,-4.27,22.86,-3.24,22.52,-2.23,-15,-0.82,1.19,,
22,-9.88,-0.9,0,0.48,88.15,104.8,90.44,109.65,88.64,19.82,23.2,17.96,16.7,-0.65,-2.42,-0.58,32.89,66.92,0.11,10.84,0.02,24.96,-3.89,23.5,-2.81,22.83,-2.24,-15.01,-0.82,1.28,,
23,-9.84,-0.9,0,0.48,87.44,103.89,90.25,108.57,87.75,20.18,23.21,17.96,16.52,-0.61,-2.36,-0.53,33.13,67.63,0.11,10.66,0.02,24.27,-3.79,23.25,-2.78,22.79,-1.96,-15.01,-0.82,1.53,,
0,-9.86,-0.9,0,0.48,86.67,103.15,89.44,107.08,87.37,19.86,23.21,17.94,16.43,-0.6,-2.37,-0.53,32.97,68.36,0.11,10.45,0.02,24.08,-3.85,23.07,-2.79,22.66,-1.79,-15.01,-0.82,1.66,,
1,-9.65,-0.9,0,0.48,86.09,102.41,88.85,107.08,86.73,20.7,23.19,18.05,16.3,-0.42,-2.17,-0.35,33.28,69.1,0.12,10.49,0.02,23.72,-3.55,23.08,-2.63,22.78,-1.77,-15,-0.81,1.19,,
2,-9.5,-0.9,0,0.48,85.19,101.87,88.27,105.81,86.07,20.75,23.19,18.03,16.28,-0.28,-2.03,-0.2,34.18,67.94,0.09,10.67,0.02,23.57,-3.31,23.16,-2.47,22.98,-1.75,-14.99,-0.81,0.88,,
3,-9.47,-0.9,0,0.48,84.42,101.03,87.54,86.89,85.75,20.64,23.19,18.06,16.26,-0.21,-1.96,-0.15,34.56,59.82,0.07,10.45,0.02,23.58,-3.26,23.05,-2.42,22.96,-1.65,-14.99,-0.81,0.71,,
4,-9.3,-0.9,0,0.48,83.66,100.33,87.2,82.94,84.87,20.88,23.18,18.05,16.25,-0.03,-1.8,0.02,34.52,60.48,0.11,10.43,0.02,23.7,-3.07,23.11,-2.25,23.04,-1.58,-14.99,-0.81,0.67,,
5,-9.06,-0.9,0,0.47,83.07,99.48,86.58,81.81,84.79,21.15,23.18,18.27,16.28,0.16,-1.58,0.23,34.69,61.21,0.11,10.41,0.02,23.86,-2.83,23.24,-2.04,23.15,-1.49,-14.99,-0.81,0.79,,
6,-8.57,-0.9,-0.01,0.48,82.26,98.54,85.74,81.86,84.04,22,23.19,18.69,16.38,0.59,-1.15,0.67,35.01,62.1,0.11,10.43,0.02,24.29,-2.29,23.7,-1.59,23.4,-1.44,-14.98,-0.8,0.8,,
7,-26.66,-0.9,-0.01,0.48,81.16,97.59,85.53,81.94,83.79,22.1,24.24,18.94,16.47,-17.58,-19.3,-17.5,34.54,62.68,0.11,10.37,0.02,24.41,-20.48,24.1,-19.79,23.73,-20,-14.98,-0.79,1.63,,
8,-18.68,-0.9,6.03,0.78,112.24,128.73,109.62,115.76,86.31,23.73,24.52,19.18,17.44,-9.59,-11.29,-10.25,34.76,61.87,0.11,39.39,85.44,24.36,-12.81,24.36,-11.91,23.95,-12.14,-14.68,6.03,6.87,,
9,-300.14,515.49,35.01,2.11,517.15,526.76,398.2,347.88,294.09,27.86,272.3,39.52,350.72,-384.87,-463.54,-555.68,34.5,62.06,0.29,151.23,525.18,45.47,-605.9,32,-618.66,29.96,-624.79,16.24,75.53,-626.2,,
10,-291.17,571.9,21.77,1.57,320.53,336.3,343.77,305.22,261.55,31.9,221.4,41.66,421.57,-371.49,-447.97,-522.03,37.82,63.15,0.8,39.93,413.1,69.74,-572.96,33.87,-559.35,33.25,-578.79,11.93,73.1,-594.74,,
11,-554.14,-0.88,0.12,0.67,160.31,185.1,213.38,202.75,186.98,32.16,180.76,39.39,282.65,-546.36,-547.15,-546.99,40.27,64.1,1.22,5.45,0.06,37.77,-549.82,27.36,-546.72,35.35,-558.82,13.15,71.48,-553.25,,
12,-395.78,167.77,13.28,0.9,302.27,317.38,259.54,227.1,190.19,32.62,170.42,35.52,258.06,-435.06,-475.27,-512.82,45.48,63.01,1.42,76.65,137.3,38.31,-538.27,26.1,-538.71,26.32,-548.28,411.49,70.83,-541.14,,
13,-404.67,506.38,16.99,1.39,353.7,380.09,355.39,325.95,277.5,34.19,268.16,43.44,435.66,-466.59,-530.97,-594.28,67.83,60.57,1.98,57.78,240.46,41.85,-664.32,32.51,-669.6,10.61,-679.39,29.96,70.42,-671.61,,
14,-389.06,-0.87,0.08,0.5,339.47,339.51,307.67,266.41,228.85,29.98,200.61,36.95,253.54,-387.79,-393.93,-396.97,68.47,61.69,2.47,68.18,0.06,29.5,-400.21,31.75,-401.04,14.2,-409.12,79.46,67.69,-383.64,,
15,-74.48,125.91,0.01,0.57,705.51,651.97,499.93,451.96,406.7,27.14,217.17,38.11,264.58,-84.47,-101.29,-128.75,68.44,62.25,3.57,131.09,77.5,36.63,-131.05,32.42,-141.46,18.01,-146.32,-0.56,50.26,-147.68,,
16,-215.49,578.61,34.9,2.06,859.14,836.83,605.47,537.2,432.78,26.59,448.78,50.67,612.02,-311.11,-411.24,-521.99,-5.86,61.69,5.89,155.53,471.34,47.78,-638.09,33.81,-654.45,7.69,-666.37,230.07,70.06,-666.67,,
17,-264.06,699.88,35.62,2.1,755.39,735.07,554.88,481.4,359.67,24.03,315.26,57.22,576.26,-346.98,-439.14,-541.54,-5.66,60.23,6.79,112.07,578.58,47.81,-652.39,31.94,-661.62,5.89,-672.53,22.04,69.01,-669.57,,
18,-155.85,621.73,34.74,2.1,1088.15,1048.12,711,603.08,462.95,22.25,444.45,65.66,682.31,-251.35,-354.56,-486.66,12.74,59.99,6.75,195.96,544.75,46.69,-604.89,35.32,-626.27,3.81,-642.59,587.14,87.64,-657.37,,
19,-97.55,700.16,34.32,2.1,902.78,910.09,678.85,569.07,453.55,21.56,421.09,68.9,677.8,-208.45,-327.2,-467.9,21.67,59.97,6.71,105.7,489.12,50.88,-609.9,33.45,-625.9,4.52,-638.75,472.86,309.57,-653.38,,
20,-152.24,699.69,34.48,2.1,1108.93,1042.15,678.93,563.69,427.55,21.52,385.68,60.38,661.28,-254.17,-355.6,-485.33,3.53,59.81,6.73,192.57,488.67,48.24,-619.18,30.41,-636.64,3.06,-650.79,559.14,388.47,-662.2,,
21,-111.11,726.95,36.39,2.18,1125.51,1082.94,730.44,602.59,488.58,25.49,491.07,70.17,721.83,-217,-323.05,-465.36,38.92,60.17,6.72,185.25,490.71,47.04,-588.17,31.76,-605.44,1.8,-621.57,904.32,597.95,-645.44,,
22,-72.36,767.43,38.43,2.3,1133.01,1093.91,752.05,608.45,484.14,27.32,489.5,63.96,726.94,-184.43,-296.38,-446.63,44.76,59.96,6.73,179.15,500.32,48.23,-583.49,27.64,-599.46,-0.12,-615.6,1002.63,678.02,-642.5,,
23,-43.7,810.97,40.62,2.43,1152.4,1110.38,758.84,626.3,480.43,27.85,480.24,66.98,727.52,-160.19,-276.09,-431.84,48.71,60.23,6.73,177.02,513.9,49.86,-571.16,36.42,-593.49,4.37,-611.29,1122.96,767.39,-640.58,,
0,-20.01,849.48,42.5,2.55,1166.77,1123.53,762.63,641.62,478.59,28.76,473.45,69.34,726.8,-140.17,-259.56,-419.87,50.61,60.22,6.73,176.96,529.69,50.42,-572.98,30.66,-591.74,2.08,-609.44,1186.14,812.01,-639.55,,
1,10.05,886.84,44.44,2.66,1182.29,1137.52,767.43,642.39,476.86,27.67,466.06,75,727.61,-114.9,-238.63,-404.7,54.5,60.19,6.72,176.14,544.76,51.81,-567.68,29.87,-586.9,1.76,-604.97,1196.8,804.31,-638.27,,
2,51.02,949.98,47.5,2.85,1202.46,1155.35,771.77,646.98,475.08,27.27,456.96,84.08,726.95,-80.44,-210.17,-384.18,57.52,60.02,6.73,179.57,565.66,53.2,-560.88,31.29,-581.05,2.47,-599.66,1205.72,792.04,-634.49,,
3,77.01,950.28,47.5,2.85,1217.69,1169.36,775.89,648.56,473.76,27.96,449.85,83.24,727.33,-58.28,-191.61,-370.78,61.01,59.65,6.74,179.45,583.23,54.12,-554.83,32.13,-575.35,3.15,-594.12,1201.67,776.62,-631.67,,
4,81.18,981.44,49.15,2.95,1221.51,1173.62,777.1,650.06,473.85,29.51,448.85,86.19,727.99,-54.88,-188.34,-368.23,61.27,60.25,6.74,176.3,603.05,54.25,-553.35,32.27,-574.16,3.42,-593.31,1204.97,773.72,-631.37,,
5,85,1000.24,50,3,1224.6,1176.69,776.95,652.62,473.57,29.24,447.97,68.11,727.65,-51.86,-185.73,-366.12,61.13,60.19,6.73,174.82,626.44,54.24,-552.8,33.12,-574.31,3.86,-593.92,1205.26,771.13,-632.02,,
6,102.58,999.93,50,3,1234.92,1185.49,778.47,625.67,472.94,29.23,443.88,77.51,727.49,-36.9,-173.37,-357.04,62.72,60.47,6.73,175.39,642.79,54.62,-549.54,33.1,-571.28,3.99,-591.16,1216.79,770.12,-630.61,,
7,107.27,1000.28,49.99,3,1240.4,1190.54,779.25,597.15,471.94,31.59,442.34,93.92,727.92,-32.95,-169.82,-354.14,62.95,60.08,6.73,173.39,654.06,54.86,-545.95,36.25,-569.57,5.95,-589.91,1225.63,771.16,-629.83,,
8,106.23,999.99,50.01,3,1241.12,1191.38,778.95,597.14,472.25,30.78,443.59,103.85,727.96,-34.11,-170.63,-354.59,63.66,60.07,6.73,171.45,662.62,54.9,-547.42,34.56,-569.99,4.81,-590.4,1228.08,772.35,-629.28,,
9,105.81,999.76,50.01,3,1242.44,1192.56,778.23,599.13,472.98,32.57,444.63,117.41,727.97,-34.59,-170.91,-354.58,63.41,59.77,6.74,170.09,671.33,55.23,-546.01,35.62,-569.27,5.24,-590.27,1229.14,775.33,-627.47,,
10,104.45,999.43,50.01,3,1242.47,1192.55,777.6,598.25,473.58,30.85,445.7,130.85,728,-36.12,-172.12,-355.33,63.34,60.02,6.72,168.31,674.95,55.01,-547.14,33.82,-569.24,4.32,-590.76,1225.91,778.74,-626.47,,
11,101.94,999.64,50,3,1242.86,1192.82,777.17,597.19,473.91,35.66,446.68,127.6,727.96,-38.4,-173.78,-356.21,62.11,60.14,6.74,166.78,683.04,55,-547.64,32.85,-569.53,3.98,-591.97,1184.02,783.37,-626.75,,
12,104.5,999.96,50.01,3,1244.96,1194.61,777.13,598.21,474.18,35.21,446.61,132.86,727.88,-36.45,-172.14,-354.94,61.39,59.89,6.74,165.96,681.14,55,-546.98,33.2,-569.49,3.87,-592.93,1238.97,787.1,-627.8,,
13,74.22,1000.15,50,3.05,1132.59,1106.59,736.22,614.55,450.42,35.34,408.22,100.49,675.82,-68.5,-205.74,-378.62,24.42,60.28,6.75,149.96,683.98,54.79,-588.08,32.73,-611.24,3.91,-634.37,1122.33,785.96,-649.34,,
14,83.29,1000.02,50,3,1206.11,1167.09,763.1,619.28,472.83,37.4,447.08,119.34,709.81,-56.28,-190.27,-368.06,48.19,60.11,6.75,174.73,687.59,53.99,-561.9,32.99,-585.17,3.7,-610,1171.16,767.3,-635.77,,
15,99.88,999.72,50,3,1239.83,1191.14,773.2,600.43,476.38,35.65,450.49,118.31,727.56,-40.46,-175.4,-357.05,58.54,60.03,6.76,166.58,698.4,54.95,-549.56,32.93,-571.83,3.62,-597.07,1206.47,772.29,-627.61,,
16,98.68,999.76,49.98,3,1246.85,1196.61,774.92,602.99,471.3,34.61,447.05,76.8,727.67,-40.51,-175.17,-356.8,58.93,59.72,6.76,164.08,702.86,55.01,-548.38,33.23,-570.52,3.97,-595.18,1193.32,759.1,-627.68,,
17,85.06,1000.3,49.98,3.01,1249.37,1197.29,770.74,598.89,464.75,19.17,446.14,94.9,728.03,-50.67,-183.83,-363.18,59.74,60.59,6.72,162.84,707.28,54.59,-552.45,32.58,-573.69,3.59,-595.2,1147.04,740.9,-632.29,,
18,110.32,1018.5,51.09,3,1248.54,1200.82,773.2,603.34,463.08,21.42,444.39,57.95,728.24,-29.79,-167.13,-351.5,62.18,60.16,6.74,165.03,710.55,54.59,-548.45,32.71,-568.98,3.52,-587.91,1207.87,749.13,-629.75,,
19,110.84,999.86,50.01,3,1224.14,1180.55,774.48,599.54,473.35,20.19,457.7,72.01,728.42,-30.48,-168.9,-353.59,61.43,60.23,6.7,161.37,708.89,54.58,-548.78,33.59,-569.73,3.95,-588.59,1199.54,756.21,-630.44,,
20,104.95,1000.21,50.01,3,1222.59,1177.76,774.09,597.09,474.96,24.97,460.82,78.74,728,-35.58,-173.1,-356.61,60.94,60.04,6.71,160.09,706.11,54.53,-549.62,32.9,-570.71,3.83,-589.82,1216.39,761.16,-631.87,,
21,106.97,1000.03,50,3,1223.92,1178.72,773.3,597.09,476.11,22.7,461.34,75.99,728.01,-34.23,-171.91,-355.74,60.29,60.08,6.72,159.59,705.05,54.88,-546.84,34.55,-569.43,4.82,-588.97,1215.97,766.43,-630.56,,
22,104.88,999.9,50,3,1221.75,1177.32,772.51,597.49,477.13,19.6,462.41,75.79,728.11,-35.59,-173.1,-356.51,60.52,59.96,6.72,158.67,704.58,54.99,-545.02,37.2,-569,6.78,-588.62,1216.27,770.57,-630.36,,
23,103.98,999.91,50.01,3,1222.29,1177.72,772.55,599.07,477.18,19.95,462.85,85.4,727.92,-35.81,-173.18,-356.74,60.25,60.07,6.71,158,703.42,55.01,-550.29,31.42,-569.93,3.12,-588.45,1214.03,772.21,-630.34,,
0,104.5,1000.01,49.99,3,1223.21,1178.61,772.59,599.79,477.72,23.43,463.33,84.72,728.02,-35.98,-173.14,-356.73,60.11,59.72,6.72,157.04,702.6,55,-549.01,32.86,-569.33,4,-587.93,1208.91,770.06,-630.06,,
1,104.29,999.98,50.01,3,1223.64,1178.7,772.14,598.12,478.52,22.46,463.65,89.72,727.96,-35.9,-172.91,-356.62,60.32,60.56,6.74,156.63,701.6,54.99,-549.55,31.77,-569.46,3.66,-588.12,1206.15,769.23,-630.05,,
2,105.16,1000.8,49.99,3,1224.35,1179.31,772.14,597.08,478.29,22.06,463.89,96.6,727.89,-35.52,-172.51,-356.46,60.15,60.66,6.72,156.5,701.1,55,-548.89,32.88,-569.3,4.02,-587.99,1207.17,768.2,-630,,
3,98.73,1000.01,50,3,1222.78,1178.19,772.05,597.52,477.8,26.85,465.49,110.3,727.99,-40.65,-176.51,-359.39,58.94,60.02,6.74,155.01,700.95,55,-550.26,32.48,-570.48,3.89,-589.09,1203.88,768.12,-631.14,,
4,104.18,999.91,49.99,3,1225.54,1180.63,772.3,597.08,478.44,25.57,464.27,99.86,727.88,-36.01,-172.69,-356.7,58.65,59.91,6.73,155.19,702.1,55.01,-550,31.69,-570.09,3.21,-588.83,1207.16,767.97,-631.01,,
5,106.14,999.85,49.99,3,1227.02,1181.89,772.51,597.09,478.56,28.05,463.9,86.52,727.98,-34.58,-171.37,-355.81,58.6,59.85,6.74,155.23,701.52,55,-548.68,32.34,-568.96,3.7,-587.77,1205.03,768.5,-629.9,,
6,105.53,999.92,50,3,1227.76,1182.47,772.44,597.09,477.98,30.72,464.05,109.17,727.96,-34.46,-171.09,-355.76,58.64,60.09,6.72,154.93,700.99,55,-548.26,32.87,-568.76,4.19,-587.74,1205.83,767.6,-629.86,,
7,100.41,991.21,50,3,1226.38,1181.2,770.7,600.14,477.85,29.24,464.84,95.51,727.87,-38.47,-174.29,-358.03,58.19,60.07,6.72,153.39,699.91,54.72,-549.63,31.9,-569.63,3.38,-588.59,1194.36,764.75,-629.96,,
8,107.73,999.96,50,3,1231.65,1186.47,772.58,597.1,477.49,32.51,462.61,104.28,727.94,-32.64,-169.02,-354.31,57.02,60.14,6.73,154.6,698.91,55.01,-547.44,32.32,-567.77,3.5,-587.12,1205.36,764.58,-628.43,,
9,107.89,999.97,50.01,3,1232.44,1187.05,772.44,598.11,478.05,35.3,463.06,139.03,727.98,-31.92,-168.13,-353.89,55.08,60.32,6.73,154.15,699.86,55,-547.33,31.7,-567.73,3.55,-588.16,1200.47,764.25,-627.17,,
